,m,eps,time,algo,type
2198,1800,0.05,0.004876852035522461,psp,hoeffding
2199,113400,0.05,0.8980920314788818,ps,rademacher
2200,1800,0.05,0.006030082702636719,ps,hoeffding
2201,52700,0.05,0.23112702369689941,psp,rademacher
2202,1800,0.05,0.008643150329589844,psp,hoeffding
2203,55800,0.05,0.4544510841369629,ps,rademacher
2204,1800,0.05,0.010052680969238281,ps,hoeffding
2205,97700,0.05,0.42313313484191895,psp,rademacher
2206,1800,0.05,0.01010584831237793,psp,hoeffding
2207,228600,0.05,1.8162612915039062,ps,rademacher
2208,1800,0.05,0.009783029556274414,ps,hoeffding
2209,186700,0.05,0.8095479011535645,psp,rademacher
2210,1800,0.05,0.008395910263061523,psp,hoeffding
2211,55800,0.05,0.4235248565673828,ps,rademacher
2212,1800,0.05,0.0074329376220703125,ps,hoeffding
2213,92000,0.05,0.37508106231689453,psp,rademacher
2214,1800,0.05,0.008456230163574219,psp,hoeffding
2215,55800,0.05,0.4899721145629883,ps,rademacher
2216,1800,0.05,0.008327960968017578,ps,hoeffding
2217,182400,0.05,0.7395229339599609,psp,rademacher
2218,1800,0.05,0.007562160491943359,psp,hoeffding
2219,228600,0.05,1.8013391494750977,ps,rademacher
2220,1800,0.05,0.010264873504638672,ps,hoeffding
2221,52200,0.05,0.20952916145324707,psp,rademacher
2222,1800,0.05,0.006067037582397461,psp,hoeffding
2223,55800,0.05,0.3993511199951172,ps,rademacher
2224,1800,0.05,0.004914999008178711,ps,hoeffding
2225,49300,0.05,0.1643388271331787,psp,rademacher
2226,1800,0.05,0.004812002182006836,psp,hoeffding
2227,228600,0.05,1.7520098686218262,ps,rademacher
2228,1800,0.05,0.007570028305053711,ps,hoeffding
2229,47400,0.05,0.21414494514465332,psp,rademacher
2230,1800,0.05,0.012743949890136719,psp,hoeffding
2231,459000,0.05,3.6348748207092285,ps,rademacher
2232,1800,0.05,0.00479578971862793,ps,hoeffding
2233,26600,0.05,0.11708593368530273,psp,rademacher
2234,1800,0.05,0.008590221405029297,psp,hoeffding
2235,459000,0.05,3.7072031497955322,ps,rademacher
2236,1800,0.05,0.0048220157623291016,ps,hoeffding
2237,47400,0.05,0.1758730411529541,psp,rademacher
2238,1800,0.05,0.004992008209228516,psp,hoeffding
2239,55800,0.05,0.4023110866546631,ps,rademacher
2240,1800,0.05,0.004823207855224609,ps,hoeffding
2241,27600,0.05,0.10323810577392578,psp,rademacher
2242,1800,0.05,0.009646892547607422,psp,hoeffding
2243,55800,0.05,0.43039798736572266,ps,rademacher
2244,1800,0.05,0.007452249526977539,ps,hoeffding
2245,25500,0.05,0.11269092559814453,psp,rademacher
2246,1800,0.05,0.007890939712524414,psp,hoeffding
2247,113400,0.05,0.9373981952667236,ps,rademacher
2248,1800,0.05,0.009846925735473633,ps,hoeffding
2249,49400,0.05,0.24396681785583496,psp,rademacher
2250,1800,0.05,0.004803895950317383,psp,hoeffding
2251,228600,0.05,1.8467457294464111,ps,rademacher
2252,1800,0.05,0.006107807159423828,ps,hoeffding
2253,47400,0.05,0.19540619850158691,psp,rademacher
2254,1800,0.05,0.0098419189453125,psp,hoeffding
2255,113400,0.05,0.8867368698120117,ps,rademacher
2256,1800,0.05,0.007708072662353516,ps,hoeffding
2257,1800,0.05,0.004956960678100586,psp,hoeffding
2258,113400,0.05,0.8402419090270996,ps,rademacher
2259,1800,0.05,0.007241010665893555,ps,hoeffding
2260,183800,0.05,0.7870790958404541,psp,rademacher
2261,1800,0.05,0.008462905883789062,psp,hoeffding
2262,55800,0.05,0.46133995056152344,ps,rademacher
2263,1800,0.05,0.005203962326049805,ps,hoeffding
2264,95200,0.05,0.41797900199890137,psp,rademacher
2265,1800,0.05,0.0048258304595947266,psp,hoeffding
2266,27000,0.05,0.18208885192871094,ps,rademacher
2267,1800,0.05,0.013022184371948242,ps,hoeffding
2268,47400,0.05,0.21569108963012695,psp,rademacher
2269,1800,0.05,0.005828857421875,psp,hoeffding
2270,228600,0.05,1.747614860534668,ps,rademacher
2271,1800,0.05,0.005264759063720703,ps,hoeffding
2272,52200,0.05,0.20292401313781738,psp,rademacher
2273,1800,0.05,0.009994983673095703,psp,hoeffding
2274,228600,0.05,1.8028087615966797,ps,rademacher
2275,1800,0.05,0.004838705062866211,ps,hoeffding
2276,14000,0.05,0.04576706886291504,psp,rademacher
2277,1800,0.05,0.009405851364135742,psp,hoeffding
2278,113400,0.05,0.8247699737548828,ps,rademacher
2279,1800,0.05,0.005038022994995117,ps,hoeffding
2280,49000,0.05,0.20064401626586914,psp,rademacher
2281,1800,0.05,0.008481740951538086,psp,hoeffding
2282,113400,0.05,0.8537790775299072,ps,rademacher
2283,1800,0.05,0.004786968231201172,ps,hoeffding
2284,47900,0.05,0.20272207260131836,psp,rademacher
2285,1800,0.05,0.009299993515014648,psp,hoeffding
2286,113400,0.05,0.8926200866699219,ps,rademacher
2287,1800,0.05,0.009218215942382812,ps,hoeffding
2288,92500,0.05,0.36357712745666504,psp,rademacher
2289,1800,0.05,0.004927158355712891,psp,hoeffding
2290,113400,0.05,0.8695120811462402,ps,rademacher
2291,1800,0.05,0.009981155395507812,ps,hoeffding
2292,47800,0.05,0.21514487266540527,psp,rademacher
2293,1800,0.05,0.009768962860107422,psp,hoeffding
2294,228600,0.05,1.7952971458435059,ps,rademacher
2295,1800,0.05,0.009940862655639648,ps,hoeffding
2296,92800,0.05,0.423386812210083,psp,rademacher
2297,1800,0.05,0.0050470829010009766,psp,hoeffding
2298,55800,0.05,0.4439048767089844,ps,rademacher
2299,1800,0.05,0.004790782928466797,ps,hoeffding
2300,50600,0.05,0.23071908950805664,psp,rademacher
2301,1800,0.05,0.004981040954589844,psp,hoeffding
2302,228600,0.05,1.883376121520996,ps,rademacher
2303,1800,0.05,0.009948253631591797,ps,hoeffding
2304,27800,0.05,0.1364150047302246,psp,rademacher
2305,1800,0.05,0.007163286209106445,psp,hoeffding
2306,228600,0.05,1.8390142917633057,ps,rademacher
2307,1800,0.05,0.008965253829956055,ps,hoeffding
2308,47400,0.05,0.2353501319885254,psp,rademacher
2309,1800,0.05,0.01209402084350586,psp,hoeffding
