,m,eps,time,algo,type
2818,88900,0.03,0.8981800079345703,psp,rademacher
2819,2400,0.03,0.0312807559967041,psp,hoeffding
2820,612000,0.03,11.917358875274658,ps,rademacher
2821,2400,0.03,0.01785588264465332,ps,hoeffding
2822,169600,0.03,1.7016479969024658,psp,rademacher
2823,2400,0.03,0.018095731735229492,psp,hoeffding
2824,612000,0.03,11.823224782943726,ps,rademacher
2825,2400,0.03,0.02268218994140625,ps,hoeffding
2826,335600,0.03,3.3798270225524902,psp,rademacher
2827,2400,0.03,0.013859033584594727,psp,hoeffding
2828,151200,0.03,2.82096004486084,ps,rademacher
2829,2400,0.03,0.024284839630126953,ps,hoeffding
2830,336000,0.03,3.3715381622314453,psp,rademacher
2831,2400,0.03,0.026927947998046875,psp,hoeffding
2832,612000,0.03,11.794053792953491,ps,rademacher
2833,2400,0.03,0.02302384376525879,ps,hoeffding
2834,174000,0.03,1.7236769199371338,psp,rademacher
2835,2400,0.03,0.031352996826171875,psp,hoeffding
2836,74400,0.03,1.3447058200836182,ps,rademacher
2837,2400,0.03,0.01491999626159668,ps,hoeffding
2838,335400,0.03,3.3378870487213135,psp,rademacher
2839,2400,0.03,0.022591114044189453,psp,hoeffding
2840,151200,0.03,2.835254192352295,ps,rademacher
2841,2400,0.03,0.0179598331451416,ps,hoeffding
2842,170600,0.03,1.7195351123809814,psp,rademacher
2843,2400,0.03,0.029069900512695312,psp,hoeffding
2844,304800,0.03,5.8026769161224365,ps,rademacher
2845,2400,0.03,0.022888898849487305,ps,hoeffding
2846,169000,0.03,1.7086520195007324,psp,rademacher
2847,2400,0.03,0.017111778259277344,psp,hoeffding
2848,612000,0.03,11.864106893539429,ps,rademacher
2849,2400,0.03,0.02474188804626465,ps,hoeffding
2850,92200,0.03,0.9639239311218262,psp,rademacher
2851,2400,0.03,0.03337883949279785,psp,hoeffding
2852,612000,0.03,11.780627250671387,ps,rademacher
2853,2400,0.03,0.020414113998413086,ps,hoeffding
2854,341200,0.03,3.44530987739563,psp,rademacher
2855,2400,0.03,0.01865530014038086,psp,hoeffding
2856,151200,0.03,2.825762987136841,ps,rademacher
2857,2400,0.03,0.033969879150390625,ps,hoeffding
2858,337700,0.03,3.448601245880127,psp,rademacher
2859,2400,0.03,0.02098822593688965,psp,hoeffding
2860,151200,0.03,2.811544179916382,ps,rademacher
2861,2400,0.03,0.03271484375,ps,hoeffding
2862,91200,0.03,0.916860818862915,psp,rademacher
2863,2400,0.03,0.023627042770385742,psp,hoeffding
2864,2400,0.03,0.024262189865112305,ps,hoeffding
2865,337000,0.03,3.3905601501464844,psp,rademacher
2866,2400,0.03,0.03289079666137695,psp,hoeffding
2867,151200,0.03,2.8369100093841553,ps,rademacher
2868,2400,0.03,0.03289604187011719,ps,hoeffding
2869,92200,0.03,0.9460270404815674,psp,rademacher
2870,2400,0.03,0.033698081970214844,psp,hoeffding
2871,1226400,0.03,23.983349800109863,ps,rademacher
2872,2400,0.03,0.02280116081237793,ps,hoeffding
2873,84600,0.03,0.8460478782653809,psp,rademacher
2874,2400,0.03,0.02205967903137207,psp,hoeffding
2875,612000,0.03,11.974936962127686,ps,rademacher
2876,2400,0.03,0.023235082626342773,ps,hoeffding
2877,334800,0.03,3.3466358184814453,psp,rademacher
