,m,eps,time,algo
259,56700,0.09,0.27656006813049316,ps
260,8100,0.09,0.02536916732788086,psp
261,24300,0.09,0.10514187812805176,ps
262,20000,0.09,0.06218290328979492,psp
263,24300,0.09,0.11153388023376465,ps
264,8100,0.09,0.02426600456237793,psp
265,8100,0.09,0.038220882415771484,ps
266,12200,0.09,0.03995680809020996,psp
267,8100,0.09,0.028928041458129883,ps
268,68600,0.09,0.20871520042419434,psp
269,8100,0.09,0.0325169563293457,ps
270,33100,0.09,0.09564781188964844,psp
271,121500,0.09,0.621150016784668,ps
272,41700,0.09,0.13579297065734863,psp
273,121500,0.09,0.6230111122131348,ps
274,8100,0.09,0.025871992111206055,psp
275,121500,0.09,0.674091100692749,ps
276,8100,0.09,0.024175167083740234,psp
277,121500,0.09,0.6270091533660889,ps
278,20000,0.09,0.060595035552978516,psp
279,24300,0.09,0.10938286781311035,ps
280,12100,0.09,0.04448890686035156,psp
281,56700,0.09,0.28166699409484863,ps
282,18900,0.09,0.05739998817443848,psp
283,121500,0.09,0.6455087661743164,ps
284,112600,0.09,0.34589195251464844,psp
285,8100,0.09,0.03325605392456055,ps
286,12200,0.09,0.03986835479736328,psp
287,56700,0.09,0.2779393196105957,ps
288,41000,0.09,0.12409687042236328,psp
289,8100,0.09,0.034150123596191406,ps
290,18900,0.09,0.059203147888183594,psp
291,56700,0.09,0.2751610279083252,ps
292,13900,0.09,0.0441431999206543,psp
293,121500,0.09,0.6143159866333008,ps
294,14400,0.09,0.045564889907836914,psp
295,24300,0.09,0.10329294204711914,ps
296,33800,0.09,0.10713505744934082,psp
297,121500,0.09,0.6264481544494629,ps
298,20300,0.09,0.0632021427154541,psp
299,56700,0.09,0.28544116020202637,ps
300,11700,0.09,0.040899038314819336,psp
301,24300,0.09,0.10530686378479004,ps
302,31100,0.09,0.09488487243652344,psp
303,8100,0.09,0.04462599754333496,ps
304,8100,0.09,0.027194976806640625,psp
305,24300,0.09,0.0992279052734375,ps
306,11700,0.09,0.043382883071899414,psp
307,8100,0.09,0.03862500190734863,ps
308,11500,0.09,0.03856825828552246,psp
309,121500,0.09,0.621589183807373,ps
310,32600,0.09,0.10245013236999512,psp
311,8100,0.09,0.029583215713500977,ps
312,8100,0.09,0.02630019187927246,psp
313,56700,0.09,0.28942418098449707,ps
314,57700,0.09,0.17203927040100098,psp
315,24300,0.09,0.11453485488891602,ps
316,8100,0.09,0.02555394172668457,psp
317,510300,0.09,2.764901876449585,ps
318,20200,0.09,0.06411194801330566,psp
319,251100,0.09,1.3371210098266602,ps
320,31800,0.09,0.09525609016418457,psp
321,24300,0.09,0.0999748706817627,ps
322,19200,0.09,0.06262016296386719,psp
323,56700,0.09,0.28620076179504395,ps
324,34800,0.09,0.10329198837280273,psp
325,24300,0.09,0.10124516487121582,ps
326,31900,0.09,0.10103416442871094,psp
327,24300,0.09,0.12305808067321777,ps
328,31500,0.09,0.10201787948608398,psp
329,121500,0.09,0.6312057971954346,ps
330,12100,0.09,0.03775596618652344,psp
331,56700,0.09,0.28783202171325684,ps
332,111000,0.09,0.332233190536499,psp
333,56700,0.09,0.2715489864349365,ps
334,13200,0.09,0.04373908042907715,psp
335,56700,0.09,0.2788999080657959,ps
336,11700,0.09,0.03908991813659668,psp
337,251100,0.09,1.3465158939361572,ps
338,18300,0.09,0.055481672286987305,psp
339,8100,0.09,0.027128934860229492,ps
340,12100,0.09,0.03802013397216797,psp
341,56700,0.09,0.27477598190307617,ps
342,60900,0.09,0.1769568920135498,psp
343,121500,0.09,0.6669690608978271,ps
344,8100,0.09,0.028136014938354492,psp
345,56700,0.09,0.277864933013916,ps
346,8100,0.09,0.02598118782043457,psp
347,121500,0.09,0.6240639686584473,ps
348,32800,0.09,0.10271286964416504,psp
349,121500,0.09,0.6308751106262207,ps
350,11600,0.09,0.03540802001953125,psp
351,8100,0.09,0.02602410316467285,ps
352,8100,0.09,0.027083873748779297,psp
353,56700,0.09,0.29285693168640137,ps
354,8100,0.09,0.025665998458862305,psp
355,8100,0.09,0.03204178810119629,ps
356,8100,0.09,0.026781320571899414,psp
357,24300,0.09,0.10263180732727051,ps
358,65200,0.09,0.2036302089691162,psp
359,8100,0.09,0.029883861541748047,ps
360,12800,0.09,0.040595054626464844,psp
361,8100,0.09,0.030956029891967773,ps
362,20300,0.09,0.06386899948120117,psp
363,8100,0.09,0.03728485107421875,ps
364,8100,0.09,0.028884172439575195,psp
365,251100,0.09,1.5858821868896484,ps
366,18700,0.09,0.06345415115356445,psp
367,24300,0.09,0.10747909545898438,ps
368,11500,0.09,0.0365138053894043,psp
369,56700,0.09,0.29405784606933594,ps
370,11600,0.09,0.0455780029296875,psp
371,24300,0.09,0.13136577606201172,ps
372,18600,0.09,0.06966614723205566,psp
373,56700,0.09,0.2996840476989746,ps
374,35000,0.09,0.1133890151977539,psp
375,56700,0.09,0.2898380756378174,ps
376,8100,0.09,0.030131816864013672,psp
377,56700,0.09,0.3494868278503418,ps
378,111000,0.09,0.6065988540649414,psp
379,24300,0.09,0.14302802085876465,ps
380,31700,0.09,0.18406009674072266,psp
381,121500,0.09,0.7996571063995361,ps
382,34000,0.09,0.10747694969177246,psp
383,24300,0.09,0.12141990661621094,ps
384,8100,0.09,0.026781082153320312,psp
385,8100,0.09,0.027565956115722656,ps
386,31900,0.09,0.10386514663696289,psp
387,121500,0.09,0.8962681293487549,ps
388,18300,0.09,0.06745505332946777,psp
389,121500,0.09,0.6962089538574219,ps
390,11600,0.09,0.05177426338195801,psp
391,251100,0.09,1.4518747329711914,ps
392,20800,0.09,0.06590104103088379,psp
393,24300,0.09,0.10424208641052246,ps
394,8100,0.09,0.026057004928588867,psp
395,251100,0.09,1.527813196182251,ps
396,8100,0.09,0.027846813201904297,psp
397,251100,0.09,1.5892877578735352,ps
398,8100,0.09,0.031828880310058594,psp
399,24300,0.08,0.1476891040802002,ps
400,11500,0.08,0.07907414436340332,psp
401,121500,0.08,0.6873691082000732,ps
402,36100,0.08,0.1651620864868164,psp
403,121500,0.08,0.7404630184173584,ps
404,104200,0.08,0.45191407203674316,psp
405,121500,0.08,0.7060339450836182,ps
406,11700,0.08,0.03668832778930664,psp
407,56700,0.08,0.4628770351409912,ps
408,112600,0.08,0.35764312744140625,psp
409,24300,0.08,0.13849592208862305,ps
410,33400,0.08,0.12881803512573242,psp
411,24300,0.08,0.11974501609802246,ps
412,19400,0.08,0.10306930541992188,psp
413,56700,0.08,0.3551328182220459,ps
414,18600,0.08,0.07229208946228027,psp
415,121500,0.08,0.7780711650848389,ps
416,60400,0.08,0.255814790725708,psp
417,24300,0.08,0.2102956771850586,ps
418,18300,0.08,0.05989718437194824,psp
419,56700,0.08,0.2815887928009033,ps
420,32000,0.08,0.1011192798614502,psp
421,24300,0.08,0.15292596817016602,ps
422,18300,0.08,0.06869292259216309,psp
423,121500,0.08,0.6509780883789062,ps
424,54600,0.08,0.16576194763183594,psp
425,8100,0.08,0.029376983642578125,ps
426,29800,0.08,0.09252285957336426,psp
427,510300,0.08,3.1873233318328857,ps
428,29800,0.08,0.10219192504882812,psp
429,8100,0.08,0.03620004653930664,ps
430,64500,0.08,0.21366119384765625,psp
431,121500,0.08,0.7661428451538086,ps
432,104200,0.08,0.4049851894378662,psp
433,56700,0.08,0.35604214668273926,ps
434,18300,0.08,0.07091307640075684,psp
435,121500,0.08,1.047745943069458,ps
436,104600,0.08,0.3484458923339844,psp
437,24300,0.08,0.12956619262695312,ps
438,30900,0.08,0.14967012405395508,psp
439,56700,0.08,0.34932398796081543,ps
440,108800,0.08,0.3505721092224121,psp
441,251100,0.08,1.6170001029968262,ps
442,31900,0.08,0.10449886322021484,psp
443,24300,0.08,0.10976576805114746,ps
444,31300,0.08,0.09866595268249512,psp
445,56700,0.08,0.2648446559906006,ps
446,8100,0.08,0.024461984634399414,psp
447,121500,0.08,0.7006850242614746,ps
448,57700,0.08,0.22419500350952148,psp
449,56700,0.08,0.2868788242340088,ps
450,29800,0.08,0.12412881851196289,psp
451,24300,0.08,0.1457831859588623,ps
452,54600,0.08,0.21835803985595703,psp
453,8100,0.08,0.0348970890045166,ps
454,18300,0.08,0.05752706527709961,psp
455,24300,0.08,0.15352606773376465,ps
456,18500,0.08,0.08282208442687988,psp
457,121500,0.08,0.6784522533416748,ps
458,17400,0.08,0.06317520141601562,psp
459,24300,0.08,0.11202216148376465,ps
460,56800,0.08,0.23691296577453613,psp
461,24300,0.08,0.1448650360107422,ps
462,17400,0.08,0.05567622184753418,psp
463,251100,0.08,1.7233169078826904,ps
464,109100,0.08,0.42971110343933105,psp
465,121500,0.08,0.6745991706848145,ps
466,18300,0.08,0.057382822036743164,psp
467,121500,0.08,0.7734580039978027,ps
468,54600,0.08,0.22793197631835938,psp
469,251100,0.08,1.7926263809204102,ps
470,31500,0.08,0.11375713348388672,psp
471,56700,0.08,0.2882239818572998,ps
472,18400,0.08,0.05705404281616211,psp
473,56700,0.08,0.2874941825866699,ps
474,60400,0.08,0.18205595016479492,psp
475,121500,0.08,0.745506763458252,ps
476,19200,0.08,0.06228184700012207,psp
477,24300,0.08,0.10347104072570801,ps
478,31900,0.08,0.1038820743560791,psp
479,24300,0.08,0.1836681365966797,ps
480,31900,0.08,0.1368730068206787,psp
481,56700,0.08,0.3531839847564697,ps
482,31900,0.08,0.13049006462097168,psp
483,56700,0.08,0.4267001152038574,ps
484,57000,0.08,0.31545090675354004,psp
485,56700,0.08,0.36170291900634766,ps
486,19400,0.08,0.06870222091674805,psp
487,56700,0.08,0.2740459442138672,ps
488,8100,0.08,0.027066946029663086,psp
489,24300,0.08,0.10435199737548828,ps
490,12800,0.08,0.03986096382141113,psp
491,121500,0.08,0.8538169860839844,ps
492,19400,0.08,0.06467509269714355,psp
493,24300,0.08,0.11234211921691895,ps
494,18900,0.08,0.07247209548950195,psp
495,121500,0.08,0.6344411373138428,ps
496,8100,0.08,0.0267789363861084,psp
497,24300,0.08,0.10949182510375977,ps
498,8100,0.08,0.02646327018737793,psp
499,121500,0.08,0.6304018497467041,ps
500,59100,0.08,0.18170881271362305,psp
501,510300,0.08,2.7551019191741943,ps
502,55500,0.08,0.16556215286254883,psp
503,8100,0.08,0.029093027114868164,ps
504,17400,0.08,0.05184006690979004,psp
505,24300,0.08,0.10149812698364258,ps
506,11200,0.08,0.04320383071899414,psp
507,56700,0.08,0.2800462245941162,ps
508,104200,0.08,0.3090529441833496,psp
509,56700,0.08,0.28688883781433105,ps
510,29800,0.08,0.0918416976928711,psp
511,24300,0.08,0.10052299499511719,ps
512,35000,0.08,0.10242104530334473,psp
513,8100,0.08,0.04491114616394043,ps
514,105900,0.08,0.3252248764038086,psp
515,8100,0.08,0.026810884475708008,ps
516,30300,0.08,0.09386801719665527,psp
517,251100,0.08,1.3500502109527588,ps
518,18500,0.08,0.05574822425842285,psp
519,24300,0.08,0.10231900215148926,ps
520,20700,0.08,0.06535887718200684,psp
521,251100,0.08,1.3432328701019287,ps
522,8100,0.08,0.02554798126220703,psp
523,121500,0.08,0.627600908279419,ps
524,17700,0.08,0.054347991943359375,psp
525,121500,0.08,0.614616870880127,ps
526,30200,0.08,0.09615707397460938,psp
527,56700,0.08,0.2724759578704834,ps
528,18900,0.08,0.06417608261108398,psp
529,121500,0.08,0.6304409503936768,ps
530,104700,0.08,0.32209086418151855,psp
531,251100,0.08,1.3967740535736084,ps
532,29800,0.08,0.09360003471374512,psp
533,121500,0.08,0.6307559013366699,ps
534,17400,0.08,0.053544044494628906,psp
535,121500,0.08,0.6398379802703857,ps
536,114900,0.08,0.38103413581848145,psp
537,121500,0.08,0.6713519096374512,ps
538,17400,0.08,0.05259585380554199,psp
539,251100,0.08,1.3578400611877441,ps
540,13800,0.08,0.044370174407958984,psp
541,251100,0.08,1.3632290363311768,ps
542,14400,0.08,0.04445314407348633,psp
543,56700,0.08,0.2789750099182129,ps
544,59000,0.08,0.18358278274536133,psp
545,24300,0.08,0.10504412651062012,ps
546,33000,0.08,0.11010193824768066,psp
547,510300,0.08,2.7687928676605225,ps
548,57600,0.08,0.17319393157958984,psp
549,24300,0.08,0.1000819206237793,ps
550,18800,0.08,0.060652732849121094,psp
551,121500,0.08,0.6245689392089844,ps
552,18600,0.08,0.061929941177368164,psp
553,24300,0.08,0.09956002235412598,ps
554,111200,0.08,0.33783698081970215,psp
555,24300,0.08,0.10041689872741699,ps
556,17800,0.08,0.06208515167236328,psp
557,251100,0.08,1.3238041400909424,ps
558,34000,0.08,0.10659980773925781,psp
559,56700,0.08,0.2686269283294678,ps
560,55100,0.08,0.16528892517089844,psp
561,56700,0.08,0.27681684494018555,ps
562,31800,0.08,0.11246109008789062,psp
563,8100,0.08,0.027848005294799805,ps
564,33300,0.08,0.09837889671325684,psp
565,251100,0.08,1.3656997680664062,ps
566,8100,0.08,0.0239102840423584,psp
567,56700,0.08,0.27187490463256836,ps
568,11200,0.08,0.040244102478027344,psp
569,24300,0.08,0.10431528091430664,ps
570,56700,0.08,0.30527210235595703,psp
571,510300,0.08,3.425978899002075,ps
572,34100,0.08,0.21804523468017578,psp
573,56700,0.08,0.3634529113769531,ps
574,12800,0.08,0.04372215270996094,psp
575,56700,0.08,0.29342174530029297,ps
576,62100,0.08,0.19370698928833008,psp
577,121500,0.08,0.6184661388397217,ps
578,11600,0.08,0.03640580177307129,psp
579,121500,0.08,0.6380398273468018,ps
580,104200,0.08,0.338897705078125,psp
581,56700,0.08,0.32587599754333496,ps
582,34000,0.08,0.11283278465270996,psp
583,251100,0.08,1.3845350742340088,ps
584,12200,0.08,0.03882312774658203,psp
585,251100,0.08,1.4466989040374756,ps
586,115200,0.08,0.3516218662261963,psp
587,121500,0.08,0.648669958114624,ps
588,20200,0.08,0.06173515319824219,psp
589,56700,0.08,0.28121018409729004,ps
590,31400,0.08,0.10991692543029785,psp
591,121500,0.08,0.6505420207977295,ps
592,104200,0.08,0.31969189643859863,psp
593,121500,0.08,0.6315889358520508,ps
594,60600,0.08,0.18528008460998535,psp
595,8100,0.08,0.03292417526245117,ps
596,8100,0.08,0.027109146118164062,psp
597,24300,0.08,0.10309195518493652,ps
598,12800,0.08,0.04533100128173828,psp
599,121500,0.07,0.629162073135376,ps
600,112400,0.07,0.347257137298584,psp
601,8100,0.07,0.04253506660461426,ps
602,510300,0.07,2.806809186935425,ps
603,35800,0.07,0.11450505256652832,psp
604,24300,0.07,0.10210394859313965,ps
605,55000,0.07,0.1703627109527588,psp
606,251100,0.07,1.3322780132293701,ps
607,8100,0.07,0.023421764373779297,psp
608,24300,0.07,0.0997917652130127,ps
609,17400,0.07,0.05632185935974121,psp
610,510300,0.07,2.791898250579834,ps
611,108800,0.07,0.31754589080810547,psp
612,121500,0.07,0.6272039413452148,ps
613,59000,0.07,0.19572782516479492,psp
614,510300,0.07,2.8609790802001953,ps
615,115800,0.07,0.34568190574645996,psp
616,121500,0.07,0.6133711338043213,ps
617,31400,0.07,0.09879302978515625,psp
618,24300,0.07,0.10634088516235352,ps
619,8100,0.07,0.025772809982299805,psp
620,56700,0.07,0.28650879859924316,ps
621,54600,0.07,0.1653308868408203,psp
622,56700,0.07,0.2769746780395508,ps
623,29800,0.07,0.0941019058227539,psp
624,24300,0.07,0.10326004028320312,ps
625,20200,0.07,0.06436514854431152,psp
626,251100,0.07,1.3269729614257812,ps
627,17700,0.07,0.05928611755371094,psp
628,121500,0.07,0.6280999183654785,ps
629,29800,0.07,0.09405303001403809,psp
630,251100,0.07,1.3575608730316162,ps
631,112500,0.07,0.3363630771636963,psp
632,510300,0.07,3.025369882583618,ps
633,107400,0.07,0.33319926261901855,psp
634,8100,0.07,0.03040480613708496,ps
635,57900,0.07,0.19252800941467285,psp
636,510300,0.07,3.0735838413238525,ps
637,8100,0.07,0.034461021423339844,psp
638,8100,0.07,0.027554750442504883,ps
639,17800,0.07,0.05185294151306152,psp
640,56700,0.07,0.2656900882720947,ps
641,33800,0.07,0.10241818428039551,psp
642,121500,0.07,0.6245410442352295,ps
643,109500,0.07,0.3202507495880127,psp
644,251100,0.07,1.6883158683776855,ps
645,17700,0.07,0.05290794372558594,psp
646,251100,0.07,1.6525299549102783,ps
647,54600,0.07,0.16799402236938477,psp
648,121500,0.07,0.7997009754180908,ps
649,18700,0.07,0.06347298622131348,psp
650,121500,0.07,0.6284520626068115,ps
651,33800,0.07,0.10315585136413574,psp
652,56700,0.07,0.3004312515258789,ps
653,11500,0.07,0.03693222999572754,psp
654,56700,0.07,0.2707688808441162,ps
655,8100,0.07,0.02667403221130371,psp
656,121500,0.07,0.6235251426696777,ps
657,55000,0.07,0.17142176628112793,psp
658,56700,0.07,0.2897679805755615,ps
659,29800,0.07,0.10545682907104492,psp
660,24300,0.07,0.10328006744384766,ps
661,59100,0.07,0.18027114868164062,psp
662,56700,0.07,0.27041006088256836,ps
663,33300,0.07,0.1055150032043457,psp
664,121500,0.07,0.6124439239501953,ps
665,30700,0.07,0.0922088623046875,psp
